Day;Date;Channel;"Rosewood Sand Hill";"Garden Court Hotel";"Nobu Hotel Epiphany Palo Alto";"Stanford Park Hotel";"Westin Palo Alto";"Pullman San Francisco Bay";los1;﻿Day;Date;Channel;"Rosewood Sand Hill";"Garden Court Hotel";"Nobu Hotel Epiphany Palo Alto";"Stanford Park Hotel";"Westin Palo Alto";"Pullman San Francisco Bay";los3
Tue;6/4/2019;Booking.com;"Sold out";869;LOS3;729;925;LOS3;1;Tue;6/4/2019;Brand.com;855;"No data";749;584;"No data";457;3
Tue;6/4/2019;Booking.com;"Sold out";869;LOS3;729;925;LOS3;1;Tue;6/4/2019;Booking.com;"Sold out";789;999;609;583;462;3
Tue;6/4/2019;Expedia;"Sold out";869;"Sold out";729;925;"Sold out";1;Tue;6/4/2019;Brand.com;855;"No data";749;584;"No data";457;3
Tue;6/4/2019;Expedia;"Sold out";869;"Sold out";729;925;"Sold out";1;Tue;6/4/2019;Booking.com;"Sold out";789;999;609;583;462;3
Tue;6/4/2019;GDS;1,035;869;"Sold out";729;642;"Sold out";1;Tue;6/4/2019;Brand.com;855;"No data";749;584;"No data";457;3
Tue;6/4/2019;GDS;1,035;869;"Sold out";729;642;"Sold out";1;Tue;6/4/2019;Booking.com;"Sold out";789;999;609;583;462;3
Wed;6/5/2019;Brand.com;805;869;"Sold out";674;"No data";529;1;Wed;6/5/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Wed;6/5/2019;Brand.com;805;869;"Sold out";674;"No data";529;1;Wed;6/5/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Wed;6/5/2019;Booking.com;805;869;"Sold out";699;616;529;1;Wed;6/5/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Wed;6/5/2019;Booking.com;805;869;"Sold out";699;616;529;1;Wed;6/5/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Wed;6/5/2019;Expedia;"No data";"No data";"No data";"No data";"No data";"No data";1;Wed;6/5/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Wed;6/5/2019;Expedia;"No data";"No data";"No data";"No data";"No data";"No data";1;Wed;6/5/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Wed;6/5/2019;GDS;"No data";"No data";"No data";"No data";"No data";"No data";1;Wed;6/5/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Wed;6/5/2019;GDS;"No data";"No data";"No data";"No data";"No data";"No data";1;Wed;6/5/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Thu;6/6/2019;Brand.com;685;629;649;454;"No data";296;1;Thu;6/6/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Thu;6/6/2019;Brand.com;685;629;649;454;"No data";296;1;Thu;6/6/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Thu;6/6/2019;Booking.com;685;629;999;479;518;296;1;Thu;6/6/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Thu;6/6/2019;Booking.com;685;629;999;479;518;296;1;Thu;6/6/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Thu;6/6/2019;Expedia;"No data";"No data";"No data";"No data";"No data";"No data";1;Thu;6/6/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Thu;6/6/2019;Expedia;"No data";"No data";"No data";"No data";"No data";"No data";1;Thu;6/6/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Thu;6/6/2019;GDS;"No data";"No data";"No data";"No data";"No data";"No data";1;Thu;6/6/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Thu;6/6/2019;GDS;"No data";"No data";"No data";"No data";"No data";"No data";1;Thu;6/6/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Fri;6/7/2019;Brand.com;535;247;249;234;"No data";251;1;Fri;6/7/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Fri;6/7/2019;Brand.com;535;247;249;234;"No data";251;1;Fri;6/7/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Fri;6/7/2019;Booking.com;535;309;999;259;305;251;1;Fri;6/7/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Fri;6/7/2019;Booking.com;535;309;999;259;305;251;1;Fri;6/7/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Fri;6/7/2019;Expedia;"No data";"No data";"No data";"No data";"No data";"No data";1;Fri;6/7/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Fri;6/7/2019;Expedia;"No data";"No data";"No data";"No data";"No data";"No data";1;Fri;6/7/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Fri;6/7/2019;GDS;"No data";"No data";"No data";"No data";"No data";"No data";1;Fri;6/7/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Fri;6/7/2019;GDS;"No data";"No data";"No data";"No data";"No data";"No data";1;Fri;6/7/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Sat;6/8/2019;Brand.com;535;247;249;224;"No data";251;1;Sat;6/8/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Sat;6/8/2019;Brand.com;535;247;249;224;"No data";251;1;Sat;6/8/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Sat;6/8/2019;Booking.com;535;309;999;249;246;251;1;Sat;6/8/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Sat;6/8/2019;Booking.com;535;309;999;249;246;251;1;Sat;6/8/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Sat;6/8/2019;Expedia;"No data";"No data";"No data";"No data";"No data";"No data";1;Sat;6/8/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Sat;6/8/2019;Expedia;"No data";"No data";"No data";"No data";"No data";"No data";1;Sat;6/8/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Sat;6/8/2019;GDS;"No data";"No data";"No data";"No data";"No data";"No data";1;Sat;6/8/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Sat;6/8/2019;GDS;"No data";"No data";"No data";"No data";"No data";"No data";1;Sat;6/8/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Sun;6/9/2019;Brand.com;485;423;449;424;"No data";251;1;Sun;6/9/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Sun;6/9/2019;Brand.com;485;423;449;424;"No data";251;1;Sun;6/9/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Sun;6/9/2019;Booking.com;485;529;999;449;365;251;1;Sun;6/9/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Sun;6/9/2019;Booking.com;485;529;999;449;365;251;1;Sun;6/9/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Sun;6/9/2019;Expedia;"No data";"No data";"No data";"No data";"No data";"No data";1;Sun;6/9/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Sun;6/9/2019;Expedia;"No data";"No data";"No data";"No data";"No data";"No data";1;Sun;6/9/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Sun;6/9/2019;GDS;"No data";"No data";"No data";"No data";"No data";"No data";1;Sun;6/9/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Sun;6/9/2019;GDS;"No data";"No data";"No data";"No data";"No data";"No data";1;Sun;6/9/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Mon;6/10/2019;Brand.com;775;583;799;574;"No data";398;1;Mon;6/10/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Mon;6/10/2019;Brand.com;775;583;799;574;"No data";398;1;Mon;6/10/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Mon;6/10/2019;Booking.com;775;729;999;599;484;398;1;Mon;6/10/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Mon;6/10/2019;Booking.com;775;729;999;599;484;398;1;Mon;6/10/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Mon;6/10/2019;Expedia;"No data";"No data";"No data";"No data";"No data";"No data";1;Mon;6/10/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Mon;6/10/2019;Expedia;"No data";"No data";"No data";"No data";"No data";"No data";1;Mon;6/10/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Mon;6/10/2019;GDS;"No data";"No data";"No data";"No data";"No data";"No data";1;Mon;6/10/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Mon;6/10/2019;GDS;"No data";"No data";"No data";"No data";"No data";"No data";1;Mon;6/10/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Tue;6/11/2019;Brand.com;895;695;"Sold out";624;"No data";439;1;Tue;6/11/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Tue;6/11/2019;Brand.com;895;695;"Sold out";624;"No data";439;1;Tue;6/11/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Tue;6/11/2019;Booking.com;895;869;"Sold out";649;594;439;1;Tue;6/11/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Tue;6/11/2019;Booking.com;895;869;"Sold out";649;594;439;1;Tue;6/11/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Tue;6/11/2019;Expedia;"No data";"No data";"No data";"No data";"No data";"No data";1;Tue;6/11/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Tue;6/11/2019;Expedia;"No data";"No data";"No data";"No data";"No data";"No data";1;Tue;6/11/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Tue;6/11/2019;GDS;"No data";"No data";"No data";"No data";"No data";"No data";1;Tue;6/11/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Tue;6/11/2019;GDS;"No data";"No data";"No data";"No data";"No data";"No data";1;Tue;6/11/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Wed;6/12/2019;Brand.com;895;695;"Sold out";604;"No data";489;1;Wed;6/12/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Wed;6/12/2019;Brand.com;895;695;"Sold out";604;"No data";489;1;Wed;6/12/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Wed;6/12/2019;Booking.com;895;869;"Sold out";629;755;489;1;Wed;6/12/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Wed;6/12/2019;Booking.com;895;869;"Sold out";629;755;489;1;Wed;6/12/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Wed;6/12/2019;Expedia;"No data";"No data";"No data";"No data";"No data";"No data";1;Wed;6/12/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Wed;6/12/2019;Expedia;"No data";"No data";"No data";"No data";"No data";"No data";1;Wed;6/12/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Wed;6/12/2019;GDS;"No data";"No data";"No data";"No data";"No data";"No data";1;Wed;6/12/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Wed;6/12/2019;GDS;"No data";"No data";"No data";"No data";"No data";"No data";1;Wed;6/12/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Thu;6/13/2019;Brand.com;"Sold out";"Sold out";"Sold out";484;"No data";296;1;Thu;6/13/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Thu;6/13/2019;Brand.com;"Sold out";"Sold out";"Sold out";484;"No data";296;1;Thu;6/13/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Thu;6/13/2019;Booking.com;"Sold out";"Sold out";999;509;689;296;1;Thu;6/13/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Thu;6/13/2019;Booking.com;"Sold out";"Sold out";999;509;689;296;1;Thu;6/13/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Thu;6/13/2019;Expedia;"No data";"No data";"No data";"No data";"No data";"No data";1;Thu;6/13/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Thu;6/13/2019;Expedia;"No data";"No data";"No data";"No data";"No data";"No data";1;Thu;6/13/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Thu;6/13/2019;GDS;"No data";"No data";"No data";"No data";"No data";"No data";1;Thu;6/13/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Thu;6/13/2019;GDS;"No data";"No data";"No data";"No data";"No data";"No data";1;Thu;6/13/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Fri;6/14/2019;Brand.com;"Sold out";"Sold out";"Sold out";"Sold out";"No data";143;1;Fri;6/14/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Fri;6/14/2019;Brand.com;"Sold out";"Sold out";"Sold out";"Sold out";"No data";143;1;Fri;6/14/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Fri;6/14/2019;Booking.com;"Sold out";"Sold out";999;"Sold out";603;143;1;Fri;6/14/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Fri;6/14/2019;Booking.com;"Sold out";"Sold out";999;"Sold out";603;143;1;Fri;6/14/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Fri;6/14/2019;Expedia;"No data";"No data";"No data";"No data";"No data";"No data";1;Fri;6/14/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Fri;6/14/2019;Expedia;"No data";"No data";"No data";"No data";"No data";"No data";1;Fri;6/14/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Fri;6/14/2019;GDS;"No data";"No data";"No data";"No data";"No data";"No data";1;Fri;6/14/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Fri;6/14/2019;GDS;"No data";"No data";"No data";"No data";"No data";"No data";1;Fri;6/14/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Sat;6/15/2019;Brand.com;"Sold out";"Sold out";"Sold out";"Sold out";"No data";143;1;Sat;6/15/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Sat;6/15/2019;Brand.com;"Sold out";"Sold out";"Sold out";"Sold out";"No data";143;1;Sat;6/15/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Sat;6/15/2019;Booking.com;"Sold out";"Sold out";999;"Sold out";603;143;1;Sat;6/15/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Sat;6/15/2019;Booking.com;"Sold out";"Sold out";999;"Sold out";603;143;1;Sat;6/15/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Sat;6/15/2019;Expedia;"No data";"No data";"No data";"No data";"No data";"No data";1;Sat;6/15/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Sat;6/15/2019;Expedia;"No data";"No data";"No data";"No data";"No data";"No data";1;Sat;6/15/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Sat;6/15/2019;GDS;"No data";"No data";"No data";"No data";"No data";"No data";1;Sat;6/15/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Sat;6/15/2019;GDS;"No data";"No data";"No data";"No data";"No data";"No data";1;Sat;6/15/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Sun;6/16/2019;Brand.com;"Sold out";"Sold out";"Sold out";524;"No data";206;1;Sun;6/16/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Sun;6/16/2019;Brand.com;"Sold out";"Sold out";"Sold out";524;"No data";206;1;Sun;6/16/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Sun;6/16/2019;Booking.com;"Sold out";"Sold out";999;549;"Sold out";206;1;Sun;6/16/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Sun;6/16/2019;Booking.com;"Sold out";"Sold out";999;549;"Sold out";206;1;Sun;6/16/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Sun;6/16/2019;Expedia;"No data";"No data";"No data";"No data";"No data";"No data";1;Sun;6/16/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Sun;6/16/2019;Expedia;"No data";"No data";"No data";"No data";"No data";"No data";1;Sun;6/16/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Sun;6/16/2019;GDS;"No data";"No data";"No data";"No data";"No data";"No data";1;Sun;6/16/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Sun;6/16/2019;GDS;"No data";"No data";"No data";"No data";"No data";"No data";1;Sun;6/16/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Mon;6/17/2019;Brand.com;655;583;699;624;"No data";417;1;Mon;6/17/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Mon;6/17/2019;Brand.com;655;583;699;624;"No data";417;1;Mon;6/17/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Mon;6/17/2019;Booking.com;655;729;999;649;569;417;1;Mon;6/17/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Mon;6/17/2019;Booking.com;655;729;999;649;569;417;1;Mon;6/17/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Mon;6/17/2019;Expedia;"No data";"No data";"No data";"No data";"No data";"No data";1;Mon;6/17/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Mon;6/17/2019;Expedia;"No data";"No data";"No data";"No data";"No data";"No data";1;Mon;6/17/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Mon;6/17/2019;GDS;"No data";"No data";"No data";"No data";"No data";"No data";1;Mon;6/17/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Mon;6/17/2019;GDS;"No data";"No data";"No data";"No data";"No data";"No data";1;Mon;6/17/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Tue;6/18/2019;Brand.com;685;695;"Sold out";654;"No data";439;1;Tue;6/18/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Tue;6/18/2019;Brand.com;685;695;"Sold out";654;"No data";439;1;Tue;6/18/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Tue;6/18/2019;Booking.com;685;869;"Sold out";679;616;439;1;Tue;6/18/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Tue;6/18/2019;Booking.com;685;869;"Sold out";679;616;439;1;Tue;6/18/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Tue;6/18/2019;Expedia;"No data";"No data";"No data";"No data";"No data";"No data";1;Tue;6/18/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Tue;6/18/2019;Expedia;"No data";"No data";"No data";"No data";"No data";"No data";1;Tue;6/18/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Tue;6/18/2019;GDS;"No data";"No data";"No data";"No data";"No data";"No data";1;Tue;6/18/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Tue;6/18/2019;GDS;"No data";"No data";"No data";"No data";"No data";"No data";1;Tue;6/18/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Wed;6/19/2019;Brand.com;685;695;"Sold out";614;"No data";439;1;Wed;6/19/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Wed;6/19/2019;Brand.com;685;695;"Sold out";614;"No data";439;1;Wed;6/19/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Wed;6/19/2019;Booking.com;685;869;"Sold out";639;925;439;1;Wed;6/19/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Wed;6/19/2019;Booking.com;685;869;"Sold out";639;925;439;1;Wed;6/19/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Wed;6/19/2019;Expedia;"No data";"No data";"No data";"No data";"No data";"No data";1;Wed;6/19/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Wed;6/19/2019;Expedia;"No data";"No data";"No data";"No data";"No data";"No data";1;Wed;6/19/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Wed;6/19/2019;GDS;"No data";"No data";"No data";"No data";"No data";"No data";1;Wed;6/19/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Wed;6/19/2019;GDS;"No data";"No data";"No data";"No data";"No data";"No data";1;Wed;6/19/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Thu;6/20/2019;Brand.com;685;503;699;474;"No data";296;1;Thu;6/20/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Thu;6/20/2019;Brand.com;685;503;699;474;"No data";296;1;Thu;6/20/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Thu;6/20/2019;Booking.com;685;629;"Sold out";499;416;296;1;Thu;6/20/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Thu;6/20/2019;Booking.com;685;629;"Sold out";499;416;296;1;Thu;6/20/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Thu;6/20/2019;Expedia;"No data";"No data";"No data";"No data";"No data";"No data";1;Thu;6/20/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Thu;6/20/2019;Expedia;"No data";"No data";"No data";"No data";"No data";"No data";1;Thu;6/20/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Thu;6/20/2019;GDS;"No data";"No data";"No data";"No data";"No data";"No data";1;Thu;6/20/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Thu;6/20/2019;GDS;"No data";"No data";"No data";"No data";"No data";"No data";1;Thu;6/20/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Fri;6/21/2019;Brand.com;625;247;329;264;"No data";224;1;Fri;6/21/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Fri;6/21/2019;Brand.com;625;247;329;264;"No data";224;1;Fri;6/21/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Fri;6/21/2019;Booking.com;625;309;"Sold out";289;409;224;1;Fri;6/21/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Fri;6/21/2019;Booking.com;625;309;"Sold out";289;409;224;1;Fri;6/21/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Fri;6/21/2019;Expedia;"No data";"No data";"No data";"No data";"No data";"No data";1;Fri;6/21/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Fri;6/21/2019;Expedia;"No data";"No data";"No data";"No data";"No data";"No data";1;Fri;6/21/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Fri;6/21/2019;GDS;"No data";"No data";"No data";"No data";"No data";"No data";1;Fri;6/21/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
